time,x,true_regime,true_shift
239,-0.5294394273660737,before_shift,0
240,-0.8768607781675882,before_shift,0
241,-0.09426255425255699,before_shift,0
242,-1.7577283913566313,before_shift,0
243,-1.4670452453909906,before_shift,0
244,2.129247112028298,before_shift,0
245,-1.287422581274031,before_shift,0
246,-1.0967855784546396,before_shift,0
247,1.836913528321314,before_shift,0
248,2.905067169240407,before_shift,0
249,-1.1715666288253417,before_shift,0
250,-0.36824895678803055,before_shift,0
251,0.34155555094050954,before_shift,0
252,1.7286976444055924,before_shift,0
253,-0.9868570784282374,before_shift,0
254,-0.24527784594210975,before_shift,0
255,0.777337576061744,before_shift,0
256,0.43476607446661863,before_shift,0
257,-0.37615607123009925,before_shift,0
258,-0.13382296451604114,before_shift,0
259,-1.3748958083699818,before_shift,0
260,-0.23817374397466523,before_shift,0
261,-0.2663874900089551,before_shift,0
262,0.23216988962625595,before_shift,0
263,-0.555327218819016,before_shift,0
264,0.471538522545139,before_shift,0
265,1.0127158178198286,before_shift,0
266,0.15542932766846604,before_shift,0
267,0.35175640839920347,before_shift,0
268,0.053155347577867364,before_shift,0
269,8.439309141418043e-05,before_shift,0
270,-0.7215580335428474,before_shift,0
271,0.316494261673308,before_shift,0
272,-0.09728659841348947,before_shift,0
273,2.093168308930595,before_shift,0
274,1.5733549024752425,before_shift,0
275,0.3858465525565008,before_shift,0
276,-0.7630572096947675,before_shift,0
277,-1.112411471983418,before_shift,0
278,1.191142953088865,before_shift,0
279,0.2627492251471385,before_shift,0
280,0.4801434033916108,before_shift,0
281,-1.7445859869741926,before_shift,0
282,0.9274384815581808,before_shift,0
283,0.45442033821436295,before_shift,0
284,-1.110430684414478,before_shift,0
285,-0.47152480744994896,before_shift,0
286,0.2637172043565196,before_shift,0
287,0.05246679835624363,before_shift,0
288,-0.292171185803555,before_shift,0
289,-0.10348826806596086,before_shift,0
290,-0.25197737820688537,before_shift,0
291,0.15256251210246857,before_shift,0
292,1.471491972993157,before_shift,0
293,-2.5666584409312976,before_shift,0
294,-0.23685026450968424,before_shift,0
295,0.17651242137244696,before_shift,0
296,0.2959939896870995,before_shift,0
297,-0.37191458132128985,before_shift,0
298,-1.7567217824785826,before_shift,0
299,0.32799548371410964,before_shift,0
300,1.727350214164185,before_shift,0
301,-1.5338614049161376,before_shift,0
302,0.8638280136981883,before_shift,0
303,-0.3285252231228939,before_shift,0
304,-0.0613243458288473,before_shift,0
305,-1.052898510703949,before_shift,0
306,-0.33445617235587666,before_shift,0
307,1.3000445946989585,before_shift,0
308,0.582655241987707,before_shift,0
309,1.732311605409944,before_shift,0
310,1.1774118889776937,before_shift,0
311,0.4390866789295762,before_shift,0
312,1.743934526167792,before_shift,0
313,0.43899315873829875,before_shift,0
314,0.8279881767970589,before_shift,0
315,-0.29657095353470836,before_shift,0
316,0.06654581585920483,before_shift,0
317,-0.6974238233002769,before_shift,0
318,0.989583934594853,before_shift,0
319,-1.1783036231148656,before_shift,0
320,0.7823503424176613,before_shift,0
321,-0.19065105750515945,before_shift,0
322,1.1712470934673194,before_shift,0
323,0.7508689887312598,before_shift,0
324,1.8206461576468016,before_shift,0
325,0.7307746911386448,before_shift,0
326,-1.5720402556532407,before_shift,0
327,-0.06695317289820084,before_shift,0
328,-1.172007192594816,before_shift,0
329,-0.5182798423662747,before_shift,0
330,1.5112284332767216,before_shift,0
331,0.637533810897696,before_shift,0
332,-0.6989304285787463,before_shift,0
333,-1.013717366440399,before_shift,0
334,0.03278209287626079,before_shift,0
335,-1.2165601493811278,before_shift,0
336,-0.6711402773965811,before_shift,0
337,0.31200947155124387,before_shift,0
338,1.1553120361066962,before_shift,0
339,0.6087614722244398,before_shift,0
340,-2.2912895085981,before_shift,0
341,0.3043667290302598,before_shift,0
342,0.07203357323257792,before_shift,0
343,0.41389028537269307,before_shift,0
344,1.6162096816512073,before_shift,0
345,-2.063238276804743,before_shift,0
346,-0.5911034251911056,before_shift,0
347,0.5909063227933546,before_shift,0
348,-1.5815943994539423,before_shift,0
349,1.475949048053509,before_shift,0
350,0.3683566127006584,before_shift,0
351,0.846583985843404,before_shift,0
352,-0.5709436615217945,before_shift,0
353,0.8137636899662105,before_shift,0
354,1.0684715559890383,before_shift,0
355,0.23287802013716835,before_shift,0
356,0.23440089269869593,before_shift,0
357,0.2703432392817259,before_shift,0
358,-0.8633452647393817,before_shift,0
359,-0.14752868024035293,before_shift,0
360,-0.1525225324523588,before_shift,0
361,0.3833938643534951,before_shift,0
362,0.9998242469102946,before_shift,0
363,-1.0585360819784093,before_shift,0
364,-0.12500903031957764,before_shift,0
365,1.4814555476589732,before_shift,0
366,-0.7435882288125641,before_shift,0
367,-0.8222500172903203,before_shift,0
368,0.20230619183119358,before_shift,0
369,0.8443851904853201,before_shift,0
370,0.01142605556065933,before_shift,0
371,1.3289605904369892,before_shift,0
372,0.8567939825665268,before_shift,0
373,0.8418200668900618,before_shift,0
374,0.5541165013240933,before_shift,0
375,2.327653100346085,before_shift,0
376,-0.2051616888660442,before_shift,0
377,-2.003522292066514,before_shift,0
378,1.604254361517141,before_shift,0
379,-0.45769943095682564,before_shift,0
380,0.10788044434303304,before_shift,0
381,1.309550684860527,before_shift,0
382,-1.6022595410589253,before_shift,0
383,-1.2516472141061394,before_shift,0
384,-1.6012779371188537,before_shift,0
385,-0.7941362900254239,before_shift,0
386,0.43963660601699356,before_shift,0
387,0.524187842812771,before_shift,0
388,0.27627417932855375,before_shift,0
389,-1.4127658838923665,before_shift,0
390,-2.310103436632644,before_shift,0
391,0.054353585390382264,before_shift,0
392,-0.47177603363833576,before_shift,0
393,0.45938577171661177,before_shift,0
394,0.7019536262212701,before_shift,0
395,0.13824143205868192,before_shift,0
396,0.7601330853758538,before_shift,0
397,0.22921137411506842,before_shift,0
398,0.5300647056014667,before_shift,0
399,-0.7046732628698824,before_shift,0
400,-0.17961141383145854,before_shift,0
401,0.19677609665695725,before_shift,0
402,0.8205284754174188,before_shift,0
403,-0.3937411722245721,before_shift,0
404,0.5211672557321126,before_shift,0
405,-0.265838791915379,before_shift,0
406,-0.11754216732813036,before_shift,0
407,0.829519042024073,before_shift,0
408,-1.993060371054156,before_shift,0
409,-1.296472328074761,before_shift,0
410,-1.4821853974428207,before_shift,0
411,-2.3336161198483047,before_shift,0
412,-0.6782644401551767,before_shift,0
413,0.7494338997277404,before_shift,0
414,-0.28488406638257474,before_shift,0
415,0.19779008194185213,before_shift,0
416,1.0892174967107926,before_shift,0
417,1.3276861322676916,before_shift,0
418,-0.06913793472613955,before_shift,0
419,1.3535858895693973,before_shift,0
420,0.09212665843410921,before_shift,0
421,-0.8373982238274621,before_shift,0
422,-0.5944003521987352,before_shift,0
423,-1.4805365125650163,before_shift,0
424,-0.8881338537336524,before_shift,0
425,-0.35801668807442916,before_shift,0
426,0.8035850193786016,before_shift,0
427,1.7207698311659838,before_shift,0
428,-1.38218151537704,before_shift,0
429,0.39282746825991893,before_shift,0
430,-1.0405439391575344,before_shift,0
431,0.47469708846320197,before_shift,0
432,-0.1310866506877266,before_shift,0
433,-1.8309058258475304,before_shift,0
434,0.9282969915684843,before_shift,0
435,-0.605000712808731,before_shift,0
436,-0.5339002383735546,before_shift,0
437,-1.06975241128969,before_shift,0
438,-0.6542832766875555,before_shift,0
439,0.4278904406949172,before_shift,0
440,-0.18924434093640552,before_shift,0
441,0.32866200228248105,before_shift,0
442,0.3619218539288437,before_shift,0
443,1.320661655528167,before_shift,0
444,-0.3427861508643793,before_shift,0
445,-1.4768578168457318,before_shift,0
446,1.067222416571983,before_shift,0
447,-0.3314881720972547,before_shift,0
448,1.114592444577377,before_shift,0
449,0.3833771131824704,before_shift,0
450,-0.13113753020334493,before_shift,0
451,0.3487758940462951,before_shift,0
452,1.9510125601262995,before_shift,0
453,2.076980529053753,before_shift,0
454,0.0693811351327787,before_shift,0
455,0.1601905933170753,before_shift,0
456,1.0762401574663856,before_shift,0
457,-0.8456610327673472,before_shift,0
458,0.3330703726182551,before_shift,0
459,-0.0258628479538564,before_shift,0
460,0.3139082114575536,before_shift,0
461,-0.8333688059494058,before_shift,0
462,-1.589567493308969,before_shift,0
463,-2.0729834359912918,before_shift,0
464,-1.1173841129896078,before_shift,0
465,-0.458675284939333,before_shift,0
466,-0.2931915866487618,before_shift,0
467,1.9372311624295169,before_shift,0
468,1.1059933699072981,before_shift,0
469,-0.9620911163416273,before_shift,0
470,0.34770845245095694,before_shift,0
471,-0.4070782363503251,before_shift,0
472,-0.28436383804009513,before_shift,0
473,0.18532564941538202,before_shift,0
474,0.6191711169753933,before_shift,0
475,-0.33925848388401536,before_shift,0
476,1.0638515327343585,before_shift,0
477,-1.141938226142404,before_shift,0
478,0.006339062362268442,before_shift,0
479,2.5976737265958323,before_shift,0
480,0.2230797426252751,before_shift,0
481,1.4332145066061728,before_shift,0
482,0.09152017817320818,before_shift,0
483,0.5807770953297967,before_shift,0
484,-0.056783194392691534,before_shift,0
485,-0.17040758116420443,before_shift,0
486,-0.7794823967254196,before_shift,0
487,0.4303013589575532,before_shift,0
488,-0.8515371891857679,before_shift,0
489,0.6655852363134291,before_shift,0
490,1.08528700444591,before_shift,0
491,0.36653140723722993,before_shift,0
492,-0.28624873355569186,before_shift,0
493,0.4539655793086961,before_shift,0
494,-0.3086730555464126,before_shift,0
495,0.9355471254651493,before_shift,0
496,-1.8314060842151236,before_shift,0
497,-0.3356073681186462,before_shift,0
498,-1.9908119951239978,before_shift,0
499,-1.495060830227205,before_shift,0
500,3.3638622298139094,after_shift,1
501,2.8951849819716857,after_shift,0
502,1.2805197667152095,after_shift,0
503,0.49749654395910303,after_shift,0
504,-0.9645288378416512,after_shift,0
505,1.4565044920673653,after_shift,0
506,4.420415012247402,after_shift,0
507,2.4348842714636474,after_shift,0
508,1.4404277139505104,after_shift,0
509,2.4650802095003064,after_shift,0
510,0.43904164700555715,after_shift,0
511,1.7026766373023645,after_shift,0
512,2.0994774730157384,after_shift,0
513,1.9138993481789515,after_shift,0
514,2.7908061216900806,after_shift,0
515,2.3446452262360524,after_shift,0
516,2.668326018107997,after_shift,0
517,1.3116277177692406,after_shift,0
518,2.897815408410548,after_shift,0
519,3.628936947623991,after_shift,0
520,1.0298504803485873,after_shift,0
521,1.1123043442854401,after_shift,0
522,3.335784336320233,after_shift,0
523,1.8086560133049396,after_shift,0
524,3.4038213920665568,after_shift,0
525,1.5574642881078162,after_shift,0
526,3.4550455762707113,after_shift,0
527,2.1314858168054522,after_shift,0
528,2.2582288233226953,after_shift,0
529,3.564718021669904,after_shift,0
530,1.6382295225558288,after_shift,0
531,1.0588779040750418,after_shift,0
532,1.5514357919716457,after_shift,0
533,2.4523339506431387,after_shift,0
534,0.43424092781948564,after_shift,0
535,2.6374709026511214,after_shift,0
536,1.4612286823822567,after_shift,0
537,3.1478126607335635,after_shift,0
538,-0.3942603049004716,after_shift,0
539,1.2134342248958312,after_shift,0
540,0.313531848765898,after_shift,0
541,1.1737705336360476,after_shift,0
542,2.247665901108943,after_shift,0
543,1.820773374550245,after_shift,0
544,1.7466224310519851,after_shift,0
545,1.8408151286199392,after_shift,0
546,2.2033882406199434,after_shift,0
547,0.9914639580568922,after_shift,0
548,2.706849640899051,after_shift,0
549,2.662665970385484,after_shift,0
550,2.385037937656101,after_shift,0
551,2.556533442751263,after_shift,0
552,2.2964180008086594,after_shift,0
553,4.0350733027310675,after_shift,0
554,1.91290582894749,after_shift,0
555,1.6929167816654234,after_shift,0
556,1.2464724196426222,after_shift,0
557,0.9677373294221632,after_shift,0
558,0.7555282123989246,after_shift,0
559,1.1112026867690816,after_shift,0
560,1.9293196183479286,after_shift,0
561,2.3342951284977147,after_shift,0
562,2.051142058552162,after_shift,0
563,1.2344647225702872,after_shift,0
564,2.9001845640199635,after_shift,0
565,2.7394126723009475,after_shift,0
566,1.840351692577983,after_shift,0
567,1.347083855335288,after_shift,0
568,2.5484279208297993,after_shift,0
569,2.1879735874861046,after_shift,0
570,0.5518727405849524,after_shift,0
571,1.932019744015595,after_shift,0
572,2.262035812074381,after_shift,0
573,1.1003052135122462,after_shift,0
574,2.1898433928374432,after_shift,0
575,0.5451775147422109,after_shift,0
576,3.3361861000121706,after_shift,0
577,3.2479499850594316,after_shift,0
578,1.7474826656970353,after_shift,0
579,2.363454337839073,after_shift,0
580,-0.40992196579987494,after_shift,0
581,0.8436523397346671,after_shift,0
582,1.7062210798478703,after_shift,0
583,0.9278669785731408,after_shift,0
584,2.714396482630659,after_shift,0
585,3.997296530747994,after_shift,0
586,0.823385280570698,after_shift,0
587,1.1625365959148073,after_shift,0
588,2.2354483683099304,after_shift,0
589,3.6111161484996206,after_shift,0
590,0.7776256874600969,after_shift,0
591,2.249036122306942,after_shift,0
592,3.8212988508131085,after_shift,0
593,0.3482408518207327,after_shift,0
594,0.718930793154168,after_shift,0
595,1.5763933935391616,after_shift,0
596,1.479411587144589,after_shift,0
597,2.812601287753645,after_shift,0
598,2.241659719820838,after_shift,0
599,0.22503794035787172,after_shift,0
600,2.5154104029008106,after_shift,0
601,1.4224611126443496,after_shift,0
602,3.274447216941239,after_shift,0
603,1.3724124635630803,after_shift,0
604,1.3633847168977642,after_shift,0
605,2.5411316108045314,after_shift,0
606,2.762926482336937,after_shift,0
607,2.4480993639362034,after_shift,0
608,0.3144026826151918,after_shift,0
609,2.538034439928251,after_shift,0
610,0.965691948325601,after_shift,0
611,2.2352761115882633,after_shift,0
612,0.5762655646009398,after_shift,0
613,2.4463221475430634,after_shift,0
614,1.1934010956926273,after_shift,0
615,0.7173653497394783,after_shift,0
616,2.7138201364823997,after_shift,0
617,2.241644521676751,after_shift,0
618,1.386023198607103,after_shift,0
619,3.451178849021064,after_shift,0
620,1.5593475784302575,after_shift,0
621,2.0321076739709345,after_shift,0
622,2.268913447678601,after_shift,0
623,1.3803340658713865,after_shift,0
624,2.4711362933999292,after_shift,0
625,1.4665476528352754,after_shift,0
626,1.5883616777837908,after_shift,0
627,3.362642639803341,after_shift,0
628,0.9594139474875669,after_shift,0
629,-0.4127803309294902,after_shift,0
630,3.6109369950118944,after_shift,0
631,4.549327952607003,after_shift,0
632,1.594730734550668,after_shift,0
633,0.06316195937981472,after_shift,0
634,1.6895160238040563,after_shift,0
635,1.7137770501593308,after_shift,0
636,1.810076158977743,after_shift,0
637,0.8866119580781517,after_shift,0
638,2.5795611424764773,after_shift,0
639,2.524507375286086,after_shift,0
640,0.5055943801806935,after_shift,0
641,2.699196731694888,after_shift,0
642,4.052684981945891,after_shift,0
643,2.17196033243706,after_shift,0
644,1.662674837931494,after_shift,0
645,1.8579967855924786,after_shift,0
646,2.615256766968561,after_shift,0
647,0.2693283944927818,after_shift,0
648,2.164390702977302,after_shift,0
649,1.6095360505371898,after_shift,0
650,3.8478250129560454,after_shift,0
651,1.825827266195042,after_shift,0
652,3.6678876111195198,after_shift,0
653,0.8962593022179928,after_shift,0
654,2.5872591668027924,after_shift,0
655,2.3194002637912288,after_shift,0
656,1.1309527521352176,after_shift,0
657,2.1773961146369403,after_shift,0
658,3.2125188368316007,after_shift,0
659,1.6762082957133992,after_shift,0
660,0.30803735083023676,after_shift,0
661,1.982437173522554,after_shift,0
662,1.0975769052074873,after_shift,0
663,1.6576590613361177,after_shift,0
664,1.918412230314879,after_shift,0
665,0.2943477839844828,after_shift,0
666,0.38434166067932196,after_shift,0
667,2.4820668355255253,after_shift,0
668,1.4772813038303196,after_shift,0
669,-0.5647443418205671,after_shift,0
670,2.784844036608135,after_shift,0
671,2.27236975527424,after_shift,0
672,1.286125175963516,after_shift,0
673,0.6831697889417585,after_shift,0
674,2.8358078963143374,after_shift,0
675,2.3493506225604297,after_shift,0
676,4.382602282684074,after_shift,0
677,2.420188598724937,after_shift,0
678,2.3877031412620147,after_shift,0
679,1.833072069891435,after_shift,0
680,2.816775867200791,after_shift,0
681,2.6250852012481536,after_shift,0
682,3.251725008565195,after_shift,0
683,1.4786770813627153,after_shift,0
684,1.5645925270560377,after_shift,0
685,1.5208968290880198,after_shift,0
686,2.790801721178989,after_shift,0
687,3.498374440296732,after_shift,0
688,1.5411595068506994,after_shift,0
689,1.5752262722069088,after_shift,0
690,2.3140772238697993,after_shift,0
691,1.7542384999870986,after_shift,0
692,2.95205365313989,after_shift,0
693,-0.25177729061904675,after_shift,0
694,1.1732949530831054,after_shift,0
695,1.2175836660385542,after_shift,0
696,-0.32035601238614486,after_shift,0
697,1.036361555631196,after_shift,0
698,1.0848438841540737,after_shift,0
699,1.7988953454811696,after_shift,0
700,3.112965891660264,after_shift,0
701,1.7549393488092977,after_shift,0
702,0.9691862797288462,after_shift,0
703,1.943045458786471,after_shift,0
704,3.0491736214413496,after_shift,0
705,1.0240411838850951,after_shift,0
706,1.0894251160785515,after_shift,0
707,2.5585489592742237,after_shift,0
708,1.7784638842691995,after_shift,0
709,2.6474846907094745,after_shift,0
710,1.9863532082047033,after_shift,0
711,2.701663648089567,after_shift,0
712,0.9649218859593591,after_shift,0
713,1.9879153492117325,after_shift,0
714,1.789309985636843,after_shift,0
715,0.7841090758958693,after_shift,0
716,0.43652205213131157,after_shift,0
717,2.685749035274662,after_shift,0
718,1.649047617782022,after_shift,0
719,0.9777197183526705,after_shift,0
720,1.9038210630766677,after_shift,0
721,3.1280188573493026,after_shift,0
722,-0.2807378453719229,after_shift,0
723,0.5033613100966736,after_shift,0
724,1.0771135581047324,after_shift,0
725,3.4611788667203287,after_shift,0
726,2.2825869829192964,after_shift,0
727,2.7673172404612267,after_shift,0
728,0.8598390808737695,after_shift,0
729,0.8804641247294738,after_shift,0
730,2.4478137167227105,after_shift,0
731,2.0582743309354465,after_shift,0
732,2.5487388188641265,after_shift,0
733,1.8123290090715478,after_shift,0
734,2.278143726454627,after_shift,0
735,2.1581190849051093,after_shift,0
736,2.7777673890849255,after_shift,0
737,2.8070082819444706,after_shift,0
738,0.3801280056082301,after_shift,0
739,-0.24726855534085557,after_shift,0
740,3.001745397651507,after_shift,0
741,3.1877250932619363,after_shift,0
742,0.9793769804866626,after_shift,0
743,0.14016459345437138,after_shift,0
744,2.099034821007201,after_shift,0
745,2.9308382263505295,after_shift,0
746,3.7975945224343146,after_shift,0
747,2.516297572101451,after_shift,0
748,1.628283303414305,after_shift,0
749,1.1068693784151373,after_shift,0
750,2.0114512916706544,after_shift,0
751,1.7007352961147437,after_shift,0
752,0.9849320942711839,after_shift,0
753,4.048755650863287,after_shift,0
754,3.785168402072131,after_shift,0
755,3.1360486835554284,after_shift,0
756,1.0791496021908724,after_shift,0
757,2.855019324297279,after_shift,0
758,2.639626409497902,after_shift,0
759,2.442545624204053,after_shift,0
760,3.249665267043777,after_shift,0
761,2.6353711428612776,after_shift,0
762,2.7400142363043356,after_shift,0
763,2.63690628337221,after_shift,0
764,2.3407914080021057,after_shift,0
765,0.21638887028581655,after_shift,0
766,2.083621077410557,after_shift,0
767,1.443808041150875,after_shift,0
768,0.7201590423599795,after_shift,0
769,3.681816619300824,after_shift,0
